path,status,owner,note,original_size,mobile_size,original_sha256,mobile_sha256
shaders/vfx/ui/vfx_ui_gaseous_screen_shader.gdshader,MOD,resource-overlay,candidate overlay PCK or runtime node/material adjustment,2261,3006,20d37747a633f39d550ce8eb596003492e03b60f3c34acaf4391e224a5f35053,cc733e3c73f90288b2e550c53608e9197e85b20417268808426d6ab2856d1934
shaders/vfx/ui/vfx_ui_low_hp_border_shader.gdshader,MOD,resource-overlay,candidate overlay PCK or runtime node/material adjustment,1336,1738,4b43487822d82ce13740fe7c2abcf07efacdb85388a52f699c36444aca9e6b7a,e530a7445fe046f53a98ed46a0e4b663c7450c2d8e838a5b2a015fb9fd7c76af
src/Core/Assets/AssetCache.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,2956,3203,ef558845f2960f478a234af793e08432168b9f98a8f5cf087fe2fab3c69006ee,a9118493a09fabfdf5712c7854c020cb0fd75ba4519af906dd7f2d0995146b24
src/Core/Assets/AssetLoadingSession.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,5992,8376,53af45dfe6953488099d5f4f99439199ee7468eba1c71f1ba6f93aa9e23d5227,9c2a5ef76c6682461da751bf2c94fedddc9ff65191d2d848d8c0cda8914404b7
src/Core/Assets/PreloadManager.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,6366,8540,7964c4e82b82ececc89c5ae5c4dfb63c6e17a9e69ce19720ded56ff6de649ca7,093ee20599a228c0fd451dfd40443b71a6349fc0a00647664154b095ee47fda3
src/Core/Assets/TpSheetRect.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,f8491b67c0080d3c82fa04c161d49036947183f76775623c2c3ba35680aaa86f
src/Core/Assets/TpSheetSize.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,b58271ab5de9476e0a9506f5616591b52fce5470f072dc88562e8e049e0e9150
src/Core/Assets/TpSheetSprite.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,792eb6f033fe7d8adeb1e5de22db55119c0b4df2df4f7512906caffed580f61b
src/Core/Assets/TpSheetTexture.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,2ffd7157212eefad776d04754a3b273014f4b0ebafd102e658b7ffb42253e021
src/Core/Audio/Debug/NDebugAudioManager.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,4581,4702,aafa30d621993ab75713a5f97f20d8899ff50e9188924f2a20e83a1c3d6213f5,adec355709dd3d7aad0dc6f8b0265d2847931d1b79fed54372487dc3b6905dcf
src/Core/AutoSlay/Handlers/IRoomHandler.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,4dd2b348486a2bc7c67b0800185e9738eec16ed0cf76be5b7a4e83d6f457d7b1
src/Core/AutoSlay/Handlers/IScreenHandler.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,c553ca55d8976491318fd164cd1bd2c6609541aa8d701d70803bb12da42020e0
src/Core/AutoSlay/Handlers/Rooms/CombatRoomHandler.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,5381,5423,de7fa0b7f7ddbf202bc5da87bd07c75d81d4046315db43e968bf3471a58ed01a,fad48ac4f2ef68dded79bb669a04785326a5551ab908b7e31e46cf8e4fb07932
src/Core/Combat/CombatManager.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,31969,32558,f4c2a654d5d8d394cee244604deb3170190ab78c9fed9edc6c1f1089073004bf,fcfb95fdf1616342302d4fe6e6a98a805e4883113c8dc8258f19e519be5eaf28
src/Core/Combat/CombatSideExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,9f19a438c6e4a27be6b887b65f1fb2eff3be1b73c74ed4931e7983ba7e976f3d
src/Core/Combat/History/Entries/EnergySpentEntry.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,447,503,12fd19aa0580b99a3818a73da70a3175ce043e6ec91580353c8e47193210b165,a8763fb8626100115186da96ca7d6d39bfe46009fa46ff689a216a287705d069
src/Core/Combat/History/Entries/StarsModifiedEntry.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,483,541,257d1120ae97f8544422e88c0cdf0e87267b15b1b9664cd8da9f5c9104e44a29,3fd7af8612c27ba19a13ed1a936cf0f971560dbe30e0c3e2a39ac85f9cb76c53
src/Core/Combat/History/Entries/SummonedEntry.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,442,495,27665055b2fddd701c39c8dc7bdbb86f6b68236e7a11fdfcdcd3e4e5f0e9ca10,8f24fdce6489a21127b0f73d7152afa24fbfde50b13fc7b6b0fa1355a94a557e
src/Core/Commands/Builders/AttackCommand.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,13134,14202,86b237f2d2a057dbd3245279cccf3ec22f5b9bbdedbc7a6887a70a649eefca31,ad5aa8d54c9a8fb3ee926b6621499f0d65062b6477f47d4902cabadb10e64430
src/Core/Commands/CreatureCmd.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,26690,27079,8cfe2c0fd71cad022fc24d7bdbb90b498b7e695ccce37d1e9b81f6f75a46f7d3,0738662bf43f96d64df3672a28ab14020ed14a4dafcd80121706402fb255dc68
src/Core/Commands/VfxCmd.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,7798,7960,87156d0a7b854aab63570bf3c8a23ec20525266b7e07f6a41351da1a5e477ba7,9617a9321cdfb2a83b8d43e6ed809be26b748c51bffeba8f5b20bb85298f32e9
src/Core/ControllerInput/AndroidControllerInputCompat.cs,ADD,port-mod,candidate Harmony/settings/input/platform patch,,12458,,5974052fe039ceecb507d0ff1e98c8d6793c4e90722e385c6b53c4ad2790d530
src/Core/ControllerInput/AndroidControllerInputCompat.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,4e255fedc04bbf79b87290ff83784ffe115d80868b14217fee53759742b51960
src/Core/ControllerInput/ControllerConfig.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,5851,5917,9b0ca0ce2c01970ff9ec6c34f0c5b9f66c66456519042020f5dec00a5373f17e,0489c851650660d9b6550423c5dda0a3b5184b6488b785f6e1c8c6d948e1ebc8
src/Core/Debug/CustomDateTimeConverter.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,507a86830a6c6945e2ab692442d2311455f4b4afd4068555124e2ceedf09d897
src/Core/Debug/OsDebugInfo.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,15503,15719,fc498a6e408b714a2b7cbcbe9dc91d2c9a4a6d11ae7cf7290c9a299ee3614c02,11a5cc217f7e7e07076ddcd649830f604a925a0c548aced59ba4c93cd296c3ea
src/Core/Debug/ReleaseInfoJsonSerializerContext.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,9a870792bc7d01078b0ddc5b9006795f99cadd534daa67f5322004b60b5b589c
src/Core/Debug/ReleaseInfoManager.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,2100,2464,1a29c9e55e4189286412727c566f8e68428a5b6c7f1245b0c000fd2539e5bd5b,5977be109060439a21b59dda472a8e047095eb34b14daaf0ffe97e37e0382b76
src/Core/DevConsole/CompletionResult.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,47311b7ed699b0144a9f7813761a4b5f8a24783a090ef4a75db2ea914af2ad05
src/Core/DevConsole/CompletionType.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,d3495869c124e08463c59b075199018a6e263c1c4f88cafd289c1baa252b868f
src/Core/DevConsole/ConsoleCommands/AbstractConsoleCmdSubtypes.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,3681e8ebab2c87ab1e15ca5433bb4247b52dacb6db576653335fa8e1e7235338
src/Core/DevConsole/ConsoleCommands/AchievementConsoleCmd.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,82b17526e0836fe6278865fd3d8f8a6848983ee3a27b11664c3c0e567249322f
src/Core/DevConsole/ConsoleCommands/GetLogsConsoleCmd.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,15061,15060,e8826728a3741b2ca37a06a8698680dd62e5a1fa57e2657e0db523990c611029,9330756205863991f7b995e85af7ad26f434ec63beacaaec007818140847d87a
src/Core/DevConsole/ConsoleCommands/GetLogsConsoleCmd.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,f3c847cd3a7cfd6f987dcfa9730e90cd22ce20ffbe4b7c6d65a0c70636764aa9
src/Core/DevConsole/ConsoleCommands/UnlockConsoleCmd.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,6f155b2af126d5d492faec4bc1f6b83fa02f3a3ed724cbdc46c45a59d54cfbdb
src/Core/DevConsole/NetConsoleCmdGameAction.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,a4eb9298b4cb473ec95dd33b62c86da795a855fc7d5f5e35531253d6d30bd1a3
src/Core/Entities/Ancients/AncientDialogueSet.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,3623,3653,e0d66db66f75627fc7c26e7c036634c6acaf3a10be7b8d828cfa87e7857e2ded,6325fe6b31feeb758cae6a24bce4663de40c4322813ea648232bf5340c989327
src/Core/Entities/Cards/ActionTargetExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,2465af194ece954440779ab8ec034ea9db1c557cc5878a0e2d2291ae2e536db8
src/Core/Entities/Cards/CardKeywordExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,8d094e3474842c75c853041de68e84456ed2f60bc9e39efcd372cafec977f54b
src/Core/Entities/Cards/CardPile.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,3852,3888,023767575387f916328a55fcace633a56419fcf337456826646aa7ad5c408532,d7eb0498f163900c83381a8a02de0e0a34bc48dec4cc1eba8e1e405135212338
src/Core/Entities/Cards/CardRarityExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,d51e68a3651dc24563182d1cd0afd4782befeba72bd609f72a7c9d4a85906fbc
src/Core/Entities/Cards/CardTypeExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,ddeebe002b524cc1c099135d2f59c304e84f7ee88d150b0555a685f46d9c2370
src/Core/Entities/Cards/CardUpgradePreviewTypeExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,a60e7466f88bdd2b62120feae5f684857d9b325bb791a6e55db50256ffbe78c9
src/Core/Entities/Cards/PileTypeExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,83553b046772333cd46db4f4061300780b06bb61b34fb91f488195689e6b9a05
src/Core/Entities/Cards/UnplayableReasonExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,a9c1ebb9846a3119e1d1fc82287546dbf310e081bcd27f94a00d3715d6b4e117
src/Core/Entities/Creatures/Creature.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,14342,15424,c48124e9fa15cf16bb4b0d528fb0ff2032de13ca2034f545fe168bf1461c6bd3,ff1055caca9bb53f29b58635465761e08ba7d914add6075c66b9aa154b14c717
src/Core/Entities/Enchantments/EnchantmentOption.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,346,442,ef9e7c633243e73b471957ae8336eeaa9268b697b686b8b02e10a6f594db33ba,86dcc486e788f7fa758d3266debd4bea30dd4ce51564b7400db9e563f4952ecf
src/Core/Entities/Multiplayer/NetScreenTypeExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,5c68fbdc201b4f39182ac99c45f3d10e749fff38c788f84fb5c32887699b4378
src/Core/Entities/Players/Player.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,18904,19313,df6d03a7063165e0328ac15461ca92f1f3ab72a5dce76a782527ce36c686ca37,6b65762a5697efedabab2ea7962e7368c511b7293fd71f3b59bb932d8e810ef6
src/Core/Entities/Potions/PotionBodyExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,7fc0e49a86abd297129f6a46ed3f54c6d18ca08aaa901f73a8501b0a677f7582
src/Core/Entities/Potions/PotionRarityExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,e05b34661318f3d15c92018372e7855c060026f7cb82131b8f73c2f26d53f900
src/Core/GameActions/Multiplayer/INetActionSubtypes.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,bbab09532d33f541ff338ef960263bd37aa2851edec82ec924aae03294688a4a
src/Core/GameActions/Multiplayer/PlayerChoiceContinuation.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,13cde6a870f90f120dcfc53627140ea335a3896a811224a79f78ea03ef1ff24a
src/Core/GameActions/Multiplayer/PlayerChoiceDelegate.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,645f027d97c8615295a99231ccab0829747b9b011b9b52ed8fb39e1c5e85a51c
src/Core/GameActions/NetDiscardPotionGameAction.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,e268e31cd68f771827f7828e7e6662b09d5711e12eae51aac95e7c03c6dac1bb
src/Core/GameActions/NetEndPlayerTurnAction.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,1771ffe6e7f213f81e2efd8bd6c14ccd87a9c8dc3db63d8dcf8fea0b6c42d97d
src/Core/GameActions/NetMoveToMapCoordAction.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,95597f718471919b5047375e2f8451ff9e42cadd25d87f4dda0c7187a89613ce
src/Core/GameActions/NetPickRelicAction.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,213f3c56c1a468322d0de883b78f772e1ad48f584d5a425133738810514d25a0
src/Core/GameActions/NetPlayCardAction.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,473b760029d03bde1eec0f74b7893a518cc5ba70029feecb703203ba06034f85
src/Core/GameActions/NetReadyToBeginEnemyTurnAction.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,a4420b559c40f1a0de89b6fe2f322d2d8e21d62750f238fc33d1b13bbeb305d1
src/Core/GameActions/NetUndoEndPlayerTurnAction.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,0de3ce08a73d3af61109deb2ce931236a394b419e8d0c77201c72fb4217f82b1
src/Core/GameActions/NetUsePotionAction.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,6afa9b25103e57c9508ee91f307c59b6746da5edbe92923e5798318442b87d23
src/Core/GameActions/NetVoteForMapCoordAction.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,88c23a30f51e129670b262c8a6cb50bbdcf07f621a6b4f30a6fab61c113f0d08
src/Core/GameActions/NetVoteToMoveToNextActAction.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,d8535972d150da1b19aec70f960b0166cc0c4f34c45c72170657e95c38847feb
src/Core/Helpers/AndroidExternalSettingsApplier.cs,ADD,port-mod,candidate Harmony/settings/input/platform patch,,3109,,8b4a1ba72767d084180a06e914ca10032bcf2a1941bc967310d8e92930a4257d
src/Core/Helpers/AndroidExternalSettingsApplier.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,a589f6d5750cee0f70a867e3e97328dd80ef5bcba44160e7a7e7f882014be7b1
src/Core/Helpers/AndroidExternalSettingsLauncher.cs,ADD,port-mod,candidate Harmony/settings/input/platform patch,,975,,f9bfec605a16e80fc650cd896e82d91a5cd1f51c9f15279f992353dfd6b0c250
src/Core/Helpers/AndroidExternalSettingsLauncher.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,3a33c6009b37435f5118066e63ca65ed0a9c327e9ffc1227e4a8bdbf1ac1c94c
src/Core/Helpers/AndroidGameWindowFocus.cs,ADD,port-mod,candidate Harmony/settings/input/platform patch,,1891,,0202657e5267352d3f9c76ad34c83b52bdcb3860ce084889943783569dc1eec4
src/Core/Helpers/AndroidGameWindowFocus.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,4f3c022af82618236473af29d2f6cab05b824d68e44f9538a04fdd472c8b2f2d
src/Core/Helpers/AndroidProcessRestart.cs,ADD,port-mod,candidate Harmony/settings/input/platform patch,,1314,,8e39991445c9fca12433a7bcc9bf579bb84b7950541860f2d927410dff23990f
src/Core/Helpers/AndroidProcessRestart.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,486dd40e43b72a5cbebfb541618f9dc47108b12e210714e3b04b62d6b1323bfd
src/Core/Helpers/MobileSelectionConfirmation.cs,ADD,port-mod,candidate Harmony/settings/input/platform patch,,433,,aba182b2b6992ef380a8d9c1131b1b35948fada961cefc6705f68c08a5ebe11b
src/Core/Helpers/MobileSelectionConfirmation.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,4631d8d86a7431ce2f03157c5948f97939b6247b505bd59e14b2e346d089da37
src/Core/Helpers/MobileShaderCompatibility.cs,ADD,port-mod,candidate Harmony/settings/input/platform patch,,3473,,fed593ef2b49532ba343cc7f9fa0f91a927160f539bcb0285751890b201249ce
src/Core/Helpers/MobileShaderCompatibility.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,e1eee72aee7158b13924ed6269a02fc9702185da35344fff23b318e805f84df9
src/Core/Helpers/OneTimeInitialization.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,3172,7798,90ee52ed2d4c01d9345216ee4da942c7f8440b340c50645d1c3a60b5429c2149,d1caf75244256f7f4be1f1acea3ab00da1c3f459e8e8b304f8d93f1660af2114
src/Core/Helpers/StringHelper.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,3318,3475,a75f3c38345b2aa1077535c6cae7c8dd95122aabcfeb5bfbabfdd3347abeaa6b,d6161bc7ed3e157a50388be8cfefd39ffc71479dd38d45cc6049998ba971475c
src/Core/Hooks/Hook.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,63311,63619,39a25793765c1a104ae7aec68c935558540743f1c6eb23ea81f383216cde1a33,1fcef722d96e10675bd7dcf3bf6b06611df7192268bfb4c0af8cf467af9da155
src/Core/HoverTips/HoverTip.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,3588,4590,ac282d16554905aff125e96e0815328a3837fb5cfa721ad6cc172f3c20436286,58a18641e4396d2966aec1fa49bf69d611215abe7c1011d429e591f4dc6e64fc
src/Core/HoverTips/HoverTipExtensions.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,9cd35b42c5edd27d650dc28003192b936e8a0aa881283f7948915c71793099b7
src/Core/Localization/Fonts/FontControlUtils.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,608,738,bbb01cc03db8ae48316565c0fd17a82a211cd9c75b4d61029180f0b1d72910d7,e8200bc7de8c862401bba038bbbda4fa41f199fe069af751a4a4b3267b3c9a66
src/Core/Localization/LocManager.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,17420,19469,2181a510ad8ea653f25d56853f429926cc51b3cf0186a6d943736a2f477ca6e3,a5f9e601849b17333ff072929aee987880e5dba3e96d656bbe82635cbe869e64
src/Core/Localization/LocManagerSerializerContext.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,7485,405,01fc23032deb04c262fd19cbf29c2ddbf4b11c01b34c74a6469b1c55da405851,7cd00e96e7edf8bce33defdd42dc204d8a02728ade1deaf4faf355c0548ce4cb
src/Core/Localization/LocManagerSerializerContext.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,7ece88540444bd4e7f307238cb8408ab41d765bb6ca084053a9644fa5216dc72
src/Core/Localization/SerializableDynamicVarDictionarySerializerContext.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,ac19a63ddfbd85a2e75d0693e8e095ec22bd9ef9775001d87b081208dd5ff8f8
src/Core/Logging/LogSanitizer.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,1122,1082,8252c8674860d39664fb69bf688c687b1bc5157a2a1b584239bf67144e213a38,d94ef6dde4fabb9bba9f8a3c786b377515aa3aceeede0bf6a4242ffde158f2f9
src/Core/Map/MapCoord.cs,MOD,port-mod,candidate Harmony/settings/input/platform patch,1340,1394,4cd993826a479986957c1080cca9eda034606285bc021f8b7270842ba4813b19,8ab5588e57f56f96a3b82230eb1f34132657870ea177083266472f6fba2a6d1d
src/Core/Modding/AndroidLauncherModCompat.cs,ADD,port-mod,candidate Harmony/settings/input/platform patch,,29874,,50e33620fb8360ca5bd965cb5edf80956b49966ac77d34273f3ba700dbfb4414
src/Core/Modding/AndroidLauncherModCompat.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,87810f5a23a233c87ea121e4429f0335d08f77b4b74b4c7ab9de0d91a7e3cc37
src/Core/Modding/CombatHookSubscriptionDelegate.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,6f1012c7bf4457895495db2796f09a6373bbab9788e334e268d05b5793511028
src/Core/Modding/HarmonyAndroidCompat.cs,ADD,port-mod,candidate Harmony/settings/input/platform patch,,18716,,ff8c3c5ab8aba8307f70c593f70f2d0d6622beed4f9dc0db6ff1b1ec801a12ed
src/Core/Modding/HarmonyAndroidCompat.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,19,,205f820cabc005ba812e9c83e82a7ae98072a2b35fd681b3649aa145af70f476
src/Core/Modding/HarmonyAndroidCompatRouter.cs,ADD,port-mod,candidate Harmony/settings/input/platform patch,,44303,,9bc614eb1deb89182ce1b31b5da6367465f7757c568d2848dbf2c635ab69e2f0
src/Core/Modding/HarmonyAndroidCompatRouter.cs.uid,ADD,noise-or-overlay,Godot import/asset churn; verify before overlaying,,20,,4f34b7973eb8d45e64af5ca71798f6dec3feaeb5f9904e49faf5a1dd33d5a817
